image_path,price,mean_r,mean_g,mean_b,hist_r_0,hist_r_1,hist_r_2,hist_r_3,hist_r_4,hist_r_5,hist_r_6,hist_r_7,hist_r_8,hist_r_9,hist_r_10,hist_r_11,hist_r_12,hist_r_13,hist_r_14,hist_r_15,hist_g_0,hist_g_1,hist_g_2,hist_g_3,hist_g_4,hist_g_5,hist_g_6,hist_g_7,hist_g_8,hist_g_9,hist_g_10,hist_g_11,hist_g_12,hist_g_13,hist_g_14,hist_g_15,hist_b_0,hist_b_1,hist_b_2,hist_b_3,hist_b_4,hist_b_5,hist_b_6,hist_b_7,hist_b_8,hist_b_9,hist_b_10,hist_b_11,hist_b_12,hist_b_13,hist_b_14,hist_b_15,contrast,dissimilarity,homogeneity,energy,correlation,asm,edge_ratio,com_x,com_y,center_dist,entropy,blur,warm_colors,cool_colors,mean_saturation
image_to_features/saatchi_art_images/1983.jpg.jpg,4075,186.9235937437176,146.94404862423437,140.63630734590487,0.0,1.0,4.0,307.0,2589.0,8952.0,25271.0,103325.0,75437.0,16385.0,23749.0,25506.0,41064.0,259299.0,162579.0,1662.0,1.0,98012.0,126491.0,44827.0,13927.0,13350.0,9522.0,7445.0,5798.0,2013.0,1006.0,994.0,3707.0,231139.0,187896.0,2.0,22463.0,187636.0,74269.0,11277.0,6857.0,6666.0,5936.0,3361.0,1407.0,1112.0,1263.0,1462.0,3031.0,260438.0,158896.0,56.0,0.12474174208231718,0.07262142835962594,0.9678760801401118,0.4523793215073809,0.997210941550854,0.20465602591130233,0.006283087397638481,457.37286689419795,510.9767491467577,77.06393519582055,6.210698551932245,49.24791790892187,0.5221569967699998,0.15918941739375175,88.10924235722997
image_to_features/saatchi_art_images/1984.jpg.jpg,10465,186.751026001026,189.82333477333478,185.2421402921403,4727.0,17235.0,5140.0,4010.0,6796.0,13846.0,25877.0,27260.0,21112.0,22636.0,29473.0,81293.0,128036.0,231327.0,121761.0,211.0,4700.0,17213.0,4691.0,3107.0,3742.0,6309.0,13511.0,25546.0,30261.0,28581.0,29367.0,79642.0,136117.0,214050.0,143498.0,405.0,6948.0,19795.0,7874.0,6368.0,10334.0,22070.0,27962.0,28149.0,20597.0,10863.0,12986.0,65070.0,144467.0,200569.0,156243.0,445.0,0.717214411414888,0.3468727290071821,0.8558008167458863,0.35199709130239804,0.9618266172346032,0.12397235394915504,0.03601128601128601,364.63775070290535,372.48712277413307,110.40681917469185,6.827468931801931,737.4836460164611,0.36613791613791613,0.4105543105543106,14.67960282960283
image_to_features/saatchi_art_images/1985.jpg.jpg,5480,221.70713368787824,149.56321624460264,27.496502342330327,0.0,0.0,2.0,245.0,203.0,88.0,143.0,108.0,113.0,299.0,2304.0,12505.0,79624.0,178673.0,298716.0,26807.0,133.0,3743.0,51099.0,35101.0,29270.0,28369.0,25448.0,22500.0,24394.0,29685.0,104890.0,64427.0,34629.0,107437.0,38665.0,40.0,391897.0,46910.0,24920.0,19005.0,18117.0,39347.0,19173.0,8335.0,15698.0,16387.0,41.0,0.0,0.0,0.0,0.0,0.0,0.6105020517005197,0.2856576271127131,0.8856282350633763,0.319919284481466,0.9534851418193048,0.10241120789190568,0.049639064401580446,344.6923593618808,379.92886649874055,41.428401976309566,6.767604195012182,352.4155041152984,0.9950119200440125,0.0,224.35139122751445
image_to_features/saatchi_art_images/1986.jpg.jpg,2345,148.42329294416922,133.57708361226403,76.97452470210202,170.0,1115.0,2766.0,7462.0,15266.0,30799.0,40813.0,52345.0,92975.0,113689.0,85483.0,79901.0,74509.0,227.0,0.0,0.0,53.0,228.0,2159.0,6198.0,13438.0,35367.0,62144.0,113673.0,152835.0,105252.0,63375.0,29892.0,12906.0,0.0,0.0,0.0,1457.0,9777.0,32677.0,132719.0,173911.0,129641.0,67844.0,30650.0,15187.0,3603.0,54.0,0.0,0.0,0.0,0.0,0.0,0.11231061818102743,0.09920803303991386,0.9517004407976246,0.3619167587877724,0.9832193266476372,0.1310345806272391,0.004291069754987281,480.7515600624025,448.4422776911076,113.23263746320158,6.862636787477959,18.241121063928496,0.7995799303788994,1.1715089034676664e-05,125.16819855402329
image_to_features/saatchi_art_images/1987.jpg.jpg,1160,206.92730923130924,202.29032643032642,180.22193330993332,34.0,47.0,137.0,169.0,91.0,97.0,188.0,400.0,1106.0,3433.0,19226.0,109729.0,218713.0,230669.0,113621.0,14590.0,90.0,117.0,138.0,93.0,64.0,48.0,93.0,262.0,775.0,2781.0,15745.0,104974.0,335785.0,224007.0,26594.0,684.0,195.0,495.0,1146.0,1586.0,1971.0,1907.0,2012.0,5420.0,18841.0,44299.0,144615.0,288934.0,171749.0,27878.0,1185.0,17.0,0.860088743009491,0.6089030890157967,0.7193050703029535,0.3599879830256253,0.5215134143882721,0.13113317758800166,0.023636363636363636,327.4844074844075,523.3776061776061,83.75038099218051,5.8372512655743005,906.6052499415988,0.6586409266409267,0.007667251667251667,35.05260652860653
image_to_features/saatchi_art_images/1988.jpg.jpg,374,57.61991511756218,121.46634071810543,138.8559086664969,73347.0,165267.0,92139.0,63475.0,46742.0,36917.0,26689.0,17487.0,15707.0,16166.0,14574.0,11391.0,6117.0,2309.0,621.0,102.0,382.0,997.0,1816.0,7785.0,66520.0,126560.0,92787.0,70373.0,59259.0,46172.0,37788.0,30339.0,23314.0,15194.0,6738.0,3026.0,94.0,473.0,1125.0,2157.0,5135.0,26149.0,94697.0,129941.0,82671.0,82837.0,78839.0,44773.0,21824.0,11153.0,4863.0,2319.0,2.2126125534203673,0.7983374262941947,0.7084925760395667,0.23660369469215436,0.8449491286662721,0.0560703302030076,0.12087259146082675,359.1775,370.6622050561798,28.40659950402256,7.201608559134257,2469.9998922414266,1.3581190051778288e-05,0.8854969866734572,162.65541295306002
image_to_features/saatchi_art_images/1989.jpg.jpg,8160,58.418067664819255,85.07207626768137,106.25781371494747,689011.0,78253.0,49471.0,35979.0,23902.0,18216.0,13820.0,11582.0,13796.0,19563.0,31264.0,54062.0,80467.0,65035.0,21141.0,3338.0,16261.0,258175.0,245082.0,174692.0,100599.0,47718.0,30896.0,24493.0,22622.0,25379.0,35151.0,49944.0,66632.0,77639.0,31162.0,2455.0,4336.0,59376.0,128906.0,198210.0,141941.0,145941.0,119968.0,60941.0,42922.0,42367.0,39488.0,35615.0,40738.0,43484.0,39976.0,64691.0,1.311082153668382,0.49983123610411584,0.8096846902359464,0.3390520468107734,0.9661462831689749,0.11499995471058012,0.0710108362974605,476.7176539111189,772.7456229250394,92.53268501699873,7.156093326460301,1095.2113578066676,0.08157829431714782,0.8933766233766234,171.81890396227976
image_to_features/saatchi_art_images/1990.jpg.jpg,330,158.63052533052533,164.64339200053485,166.10293670293672,2575.0,9538.0,11944.0,15871.0,22222.0,28168.0,29223.0,31946.0,39015.0,51334.0,82265.0,100485.0,72174.0,57326.0,36438.0,7766.0,159.0,935.0,4504.0,10858.0,15417.0,19051.0,24917.0,30329.0,40800.0,67040.0,95898.0,114750.0,107014.0,54587.0,9840.0,2191.0,645.0,1944.0,5474.0,9373.0,12677.0,16953.0,20514.0,23423.0,33768.0,60664.0,116990.0,140318.0,95475.0,51212.0,7438.0,1422.0,2.207272103104402,0.925367680323993,0.6436037233174053,0.19197856870229385,0.8457951890298004,0.03713802980027014,0.14429123000551572,366.5394541747753,451.4863659531091,65.6359204105816,7.272919911619216,2515.4150081602324,0.38457938457938456,0.5020993163850307,54.98208226779656
image_to_features/saatchi_art_images/1991.jpg.jpg,7865,105.94592495892323,93.09880033311576,87.54044430439578,13392.0,38424.0,56869.0,38942.0,32542.0,30280.0,32928.0,27405.0,33102.0,33234.0,30804.0,29560.0,22031.0,16598.0,6210.0,1969.0,26842.0,60163.0,57018.0,40655.0,36754.0,31530.0,22356.0,20514.0,27492.0,29181.0,34737.0,26098.0,22520.0,6169.0,1970.0,291.0,43139.0,65594.0,56696.0,36265.0,28295.0,29525.0,28624.0,26510.0,23344.0,26673.0,25018.0,20876.0,24669.0,8699.0,338.0,25.0,1.2698944674815866,0.5599350601244896,0.7757277362524537,0.1891272050841046,0.9565027372185636,0.03583669565704004,0.10685363163699385,338.83167628596703,358.91679656232884,84.2023714194805,7.7035488363833995,1296.1637666171985,0.767152085349659,0.2274888023588197,80.0450674109253
image_to_features/saatchi_art_images/1992.jpg.jpg,1205,129.72901302715832,134.7494289327365,131.4329011019892,10732.0,14861.0,22864.0,37652.0,35114.0,33159.0,43359.0,54533.0,44484.0,38446.0,31502.0,27090.0,29307.0,37223.0,33312.0,4552.0,5227.0,11505.0,22023.0,36910.0,34703.0,32899.0,31539.0,32487.0,37782.0,50875.0,58191.0,48689.0,50962.0,35686.0,7517.0,1195.0,723.0,2464.0,7955.0,18446.0,32912.0,56458.0,67152.0,57648.0,49576.0,46272.0,54009.0,60721.0,30781.0,9178.0,3058.0,837.0,2.8723839669285987,1.0695829002534336,0.6089266843690921,0.14238144715246118,0.8797678006863594,0.020368803404775277,0.20051586744013328,381.9664547775164,301.9358426347665,21.776484553054164,7.699347867054842,3355.1274425978745,0.32375398944177924,0.6144021357313475,72.53554467171159
image_to_features/saatchi_art_images/1993.jpg.jpg,7243,153.68399626517274,152.0815176979883,137.1776759188524,7153.0,18026.0,27838.0,28806.0,29532.0,26942.0,25273.0,25893.0,28783.0,39677.0,44147.0,58910.0,87903.0,80314.0,39295.0,20558.0,8411.0,17503.0,21358.0,24446.0,26148.0,24005.0,22692.0,25173.0,32841.0,43397.0,65884.0,99275.0,97421.0,53897.0,19848.0,6751.0,14425.0,20265.0,24050.0,27451.0,27819.0,25965.0,28158.0,35219.0,51512.0,73643.0,93931.0,84637.0,52634.0,20833.0,6528.0,1980.0,3.5084540925886594,0.9206731788564675,0.7030573595036774,0.19343686014002676,0.8716292166339228,0.03747856468885209,0.1381682369917664,367.2915417506266,374.85773086941566,19.28714004289083,7.646294584924204,3030.4346281514145,0.5153535353535353,0.1859604447839742,57.10957643663526
image_to_features/saatchi_art_images/1994.jpg.jpg,1129,177.63594816500148,173.86149682743806,166.23057388748356,35.0,1114.0,8140.0,13919.0,28128.0,31707.0,20882.0,18167.0,18813.0,20615.0,52136.0,101822.0,175201.0,174091.0,42383.0,477.0,850.0,2347.0,11883.0,10310.0,9020.0,22015.0,34694.0,30798.0,27311.0,50748.0,82557.0,94989.0,145150.0,140265.0,44547.0,146.0,3278.0,14012.0,14889.0,23452.0,29253.0,21978.0,18820.0,28499.0,37990.0,44498.0,55644.0,101186.0,160963.0,88711.0,61414.0,3043.0,0.6931419479582197,0.33067791526992485,0.861979781336717,0.29702841459062956,0.9553845296411799,0.08832154216669742,0.049418481409776296,367.8568201315413,476.9756648555905,24.48034881588183,7.163046141326262,400.72245604256767,0.4194663878015347,0.33156169184460804,57.91489761598576
image_to_features/saatchi_art_images/1995.jpg.jpg,1203,168.86808597072528,192.3533724340176,210.01130492186212,5707.0,101497.0,23659.0,28106.0,10593.0,9955.0,9074.0,9357.0,10663.0,12673.0,19088.0,31873.0,86996.0,311996.0,92656.0,23817.0,28.0,425.0,4356.0,7871.0,28678.0,52554.0,36822.0,12998.0,24129.0,21003.0,17517.0,30262.0,63821.0,115590.0,342037.0,29619.0,8.0,64.0,322.0,795.0,1363.0,2521.0,3962.0,6273.0,17006.0,57264.0,56228.0,41866.0,81709.0,88369.0,375725.0,54235.0,0.5866041839713199,0.27884394053003503,0.8850832617273364,0.38553514114931214,0.9782435740803801,0.1487015242070981,0.04263371037564586,399.1303040228687,590.8278593335914,80.57651492977816,6.7282141424738,438.406045380745,0.08255449340493329,0.8203031572533038,63.39898312830864
image_to_features/saatchi_art_images/1996.jpg.jpg,5155,207.27609614769148,215.6207910118416,144.66213552983982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288610.0,305060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89856.0,322387.0,181427.0,0.0,0.0,51.0,1617.0,11582.0,233986.0,17748.0,1976.0,1323.0,1202.0,1191.0,1227.0,2932.0,279966.0,37953.0,916.0,0.0,0.009623211192032905,0.009623211192032905,0.9951883944039835,0.7283802251276115,0.9790747828044477,0.5305413955511115,0.0,385.0,385.5,0.0,3.5203564397780456,0.7819731499643913,0.24892448666767733,0.057931173884481275,82.28762275338151
image_to_features/saatchi_art_images/1997.jpg.jpg,2890,184.1194210006309,177.5520658992703,170.33306510171772,3775.0,10909.0,19164.0,22734.0,24547.0,27635.0,27546.0,24523.0,21945.0,20839.0,20055.0,19668.0,86785.0,384052.0,116579.0,9314.0,16254.0,34084.0,41990.0,36925.0,34132.0,31827.0,26440.0,21020.0,16199.0,12595.0,9309.0,6644.0,5266.0,72815.0,431684.0,42886.0,55163.0,54212.0,44557.0,35007.0,29381.0,24782.0,17768.0,11858.0,8037.0,5595.0,4284.0,3443.0,3130.0,12165.0,507286.0,23402.0,1.5402538247595188,0.5328983292350333,0.8114233982269912,0.4616655851663998,0.9615272095767701,0.21315419073493955,0.10061185377409025,362.02469208835674,504.1163734456526,47.3335961070412,6.495955543899737,2009.5221297208495,0.3288106943468997,0.45909983691835204,63.696844310593164
image_to_features/saatchi_art_images/1998.jpg.jpg,6900,107.720790494228,76.75915178571428,76.06646374458875,375.0,43273.0,26048.0,29983.0,44996.0,47715.0,39770.0,38653.0,35860.0,46223.0,47570.0,35953.0,4980.0,1416.0,580.0,125.0,5386.0,70518.0,89215.0,60569.0,45324.0,40172.0,33733.0,19137.0,13455.0,16770.0,32615.0,13006.0,2482.0,951.0,173.0,14.0,5362.0,85863.0,89170.0,74246.0,50058.0,28519.0,18123.0,12839.0,9162.0,8121.0,8619.0,13687.0,28828.0,10159.0,716.0,48.0,0.8731510908716023,0.43108547821420234,0.8237602578368388,0.27758322943286473,0.942975631146999,0.07726282906643397,0.08370761183261183,362.0415072994667,254.5545439853472,40.56711617934551,7.171490348369169,490.122978367549,0.6622407106782107,0.25476641414141415,91.17619724025974
image_to_features/saatchi_art_images/1999.jpg.jpg,2803,198.98923089897116,180.55228706358577,183.95189407994602,451.0,1888.0,6011.0,5443.0,7794.0,8865.0,16553.0,15107.0,20187.0,20266.0,23312.0,59729.0,103091.0,76371.0,100369.0,127463.0,5296.0,7231.0,8147.0,8742.0,9472.0,15378.0,11026.0,13729.0,20486.0,46396.0,49024.0,97028.0,125746.0,66514.0,59743.0,48942.0,2191.0,5622.0,12333.0,13118.0,11063.0,15465.0,11274.0,16631.0,21408.0,16717.0,30471.0,84117.0,123327.0,125520.0,55837.0,47806.0,0.8153789935639768,0.2602018561760581,0.9078086667744089,0.3245208732007381,0.9576621054319447,0.10535911930867761,0.032287063585764886,385.5874209893956,428.40944470563653,43.41341904377606,7.2320534703239545,619.7723060643773,0.831350986675662,0.047441389779052115,34.545489964580874
image_to_features/saatchi_art_images/2000.jpg.jpg,2478,147.14293135435992,123.02452690166976,134.82265306122449,798.0,43778.0,44712.0,8898.0,17884.0,29590.0,39237.0,21959.0,30996.0,101872.0,55507.0,17726.0,24405.0,43623.0,52831.0,59084.0,5189.0,8337.0,56847.0,51120.0,44278.0,55070.0,22623.0,17026.0,30128.0,83984.0,135598.0,54271.0,20668.0,6267.0,1305.0,189.0,70.0,1068.0,11086.0,48297.0,104218.0,55711.0,15400.0,14840.0,23680.0,47935.0,71299.0,123188.0,39309.0,21454.0,11312.0,4033.0,2.1017069456793687,0.6557720280382497,0.7745406410530629,0.24221461226093943,0.9135607764721728,0.05870313900772149,0.08962725586102209,398.39480617237484,550.3956153556643,165.93712788666178,7.387042160855014,2337.538319109231,0.5371630966436162,0.4624017540900658,80.88491145218418
